,win,pgn
7872,1,1.Nf3 Nf6 2.c4 c5 3.Nc3 Nc6 4.g3 d5 5.cxd5 Nxd5 6.Nxd5 Qxd5 7.Bg2 g6 8.O-O Bg7 9.d3 O-O 10.Be3 Bd7 11.Nd4 Qd6 12.Nxc6 Bxc6 13.Bxc6 Qxc6 14.Rc1 Qe6 15.Rxc5 Qxa2 16.Rb5 b6 17.Qa1 Qe6 18.Qa6 Qd7 19.Ra1 h5 20.Rb4 Rfc8 21.Qa4 Qb7 22.h4 Be5 23.Qb3 Rc6 24.d4 Bf6 25.Bf4 a5 26.Rba4 Qa6 27.e4 Rac8 28.e5 Bg7 29.d5 Rc2 30.Re4 b5 31.d6 Qb7 32.Rae1 a4 33.Qd3 Rxb2 34.d7 Rd8 35.e6 Bf6 36.Bg5 Rb3 37.exf7+ Kf8 38.Qe2 Bxg5 39.Rxe7 Qb6 40.hxg5 Rxg3+ 41.Kf1 
5822,1,1.d4 e6 2.c4 b6 3.a3 Bb7 4.Nc3 g6 5.e4 Bg7 6.Nf3 Ne7 7.Bd3 d5 8.cxd5 exd5 9.e5 c5 10.O-O O-O 11.Bf4 Nbc6 12.Re1 a6 13.Bc2 Rc8 14.Rc1 Na5 15.b3 Qd7 16.Na4 Qd8 17.Bg5 Re8 18.Qd2 Rc6 19.dxc5 bxc5 20.Bd1 c4 21.b4 c3 22.Rxc3 Rxc3 23.Qxc3 Nc4 24.Nc5 Qc7 25.Bf6 Nf5 26.Ba4 Bc6 27.Bxc6 Qxc6 28.Bxg7 Nxg7 29.Nd4 Qc8 30.f4 Ne6 31.Ncxe6 fxe6 32.h3 Qd7 33.Qb3 Rf8 34.Qg3 Qa7 35.Qf2 Qb6 36.a4 Kf7 37.b5 axb5 38.axb5 Ra8 39.Kh2 Kg8 40.Rd1 Ra3 41.Qh4 Ra8 42.Qe7 Ne3 43.Nxe6 Nf5 44.Qd7 Qf2 45.Qxd5 Rb8 46.Rd3 h5 47.Rf3 Qa7 48.Nd4+ Kh8 49.Nxf5 gxf5 50.Qe6 
8939,1,1.d4 Nf6 2.Nf3 g6 3.Bg5 Bg7 4.Nbd2 O-O 5.c3 d5 6.e3 Nbd7 7.Be2 Re8 8.O-O e5 9.Nb3 c6 10.Rc1 a5 11.dxe5 Nxe5 12.Nxe5 Rxe5 13.Bf4 Re8 14.c4 a4 15.Nd4 dxc4 16.Rxc4 Nd5 17.Bg3 Qb6 18.Qc2 Nb4 19.Qc3 Nxa2 20.Qa3 Bxd4 21.Rxd4 Be6 22.Ra1 Qb3 23.Rd3 Qc4 24.Bf1 b5 25.Rd6 Qc2 26.Rxe6 Rxe6 27.Rxa2 Rd8 28.b4 Qd1 29.Ra1 Qd2 30.Rc1 Re4 31.Rxc6 Rxb4 32.Qa1 Qd1 33.Rc1 Qd5 34.Qf6 Re8 35.Bd6 Rb3 36.Rc5 Qd1 37.Be5 
8160,1,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 d6 6.Nc3 Nc6 7.O-O a6 8.Re1 Re8 9.h3 Bd7 10.e4 e5 11.d5 Nd4 12.Be3 Qc8 13.Nxd4 exd4 14.Bxd4 Bxh3 15.e5 Bxg2 16.Kxg2 Nh5 17.f4 c5 18.Ne4 cxd4 19.Nxd6 Qd7 20.Nxe8 Rxe8 21.Qf3 Bf8 22.g4 Ng7 23.Rh1 h5 24.gxh5 Qf5 25.hxg6 fxg6 26.Rad1 Qc2+ 27.Qf2 Qe4+ 28.Qf3 Qc2+ 29.Qf2 Qxc4 30.Qxd4 Qc2+ 31.Kf3 Nf5 32.Qd3 Qc5 33.Rdg1 Nh4+ 34.Ke2 Qb6 35.Qb3 Qd4 36.d6+ Kg7 37.Qxb7+ Be7 38.Rxh4 Qxg1 39.dxe7 Qc5 40.Qxa6 Qc2+ 41.Kf3 Qd1+ 42.Qe2 Qd5+ 43.Qe4 Qd1+ 44.Kf2 Rxe7 45.f5 Qd2+ 46.Kg3 gxf5 47.Qxf5 Qe1+ 48.Kh3 Qe3+ 49.Kg2 Qe2+ 50.Kh3 Qe3+ 51.Kg4 Qe2+ 52.Kg3 Qe1+ 53.Qf2 Qxe5+ 54.Kh3 Qe3+ 55.Qg3+ Kf7 56.Rf4+ Ke8 57.Qxe3 Rxe3+ 58.Kg2 Kd7 59.Kf2 Re5 60.Rf3 Kc6 61.Re3 Rh5 62.Ke1 Kc5 63.Kd2 Kd4 64.Re2 Ra5 65.a3 Rh5 66.Kc2 Rh3 67.Rg2 Kc4 68.Rg4+ Kb5 69.Kb1 Rf3 70.Ka2 Rf2 71.a4+ Ka5 72.Ka3 Rf3+ 73.b3 Rh3 74.Rg5+ Ka6 75.a5 Rh1 76.Ka4 
1035,1,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.cxd5 exd5 6.Bg5 c5 7.dxc5 h6 8.Bxf6 Qxf6 9.e3 Nc6 10.Ne2 Bf5 11.Qb3 O-O-O 12.O-O-O Bh7 13.Nf4 d4 14.Ncd5 Rxd5 15.Nxd5 Qxf2 16.Bd3 dxe3 17.Nxb4 e2 18.Bxe2 Qxe2 19.Nxc6 bxc6 20.Rd2 Qe5 21.Qc3 Qf5 22.Qc2 Qxc2+ 23.Rxc2 Bxc2 24.Kxc2 Re8 25.Kd3 Re5 26.b4 f5 27.Rf1 g5 28.a3 f4 29.g3 Re3+ 30.Kd4 Rxa3 31.gxf4 gxf4 32.Rxf4 Rh3 33.Rf8+ Kb7 34.Rf7+ Kc8 35.Ke5 Rxh2 36.Kd6 Rb2 37.Kxc6 
5712,1,1.d4 Nf6 2.c4 e6 3.g3 Bb4+ 4.Bd2 Qe7 5.Nf3 Nc6 6.Nc3 Bxc3 7.Bxc3 Ne4 8.Rc1 O-O 9.Bg2 a5 10.O-O d6 11.Be1 e5 12.Nxe5 dxe5 13.d5 Ng5 14.dxc6 bxc6 15.Bxc6 Ra6 16.Bg2 h5 17.Rc3 Bh3 18.Bxh3 Nxh3+ 19.Kg2 Ng5 20.Re3 Re6 21.h4 Nh7 22.Rd3 Nf6 23.Bxa5 Qc5 24.Bc3 Qxc4 25.a3 Ne4 26.Bb4 c5 27.Be1 Nf6 28.Rd8 Qb5 29.Rxf8+ Kxf8 30.Qc2 Kg8 31.Bc3 Nd5 32.Rd1 Qc6 33.e4 Nxc3 34.Rd8+ Kh7 35.bxc3 Qa6 36.Qd1 g6 37.Qd7 Kg7 38.Rb8 Rb6 39.Rxb6 Qxb6 40.Qe7 Qa5 41.Qxe5+ Kh7 42.Qd5 Kg7 43.Qe5+ Kg8 44.Qb8+ Kg7 45.Qb3 Qa8 46.f3 Qd8 47.Qd5 Qa5 48.Qb3 Qa6 49.c4 Qa5 50.Qb2+ Kh7 51.Kf2 Qa4 52.Qc3 Qd1 53.Ke3 Kg8 54.e5 Qg1+ 55.Kf4 Qd1 56.Ke3 Qg1+ 57.Kf4 Qd1 58.a4 Qxa4 59.e6 Qa6 60.e7 Qd6+ 61.Qe5 Qd2+ 62.Qe3 Qd6+ 63.Kg5 Kh7 64.e8=N Qxg3+ 65.Kf6 Kg8 66.Qe4 
4180,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e6 7.g4 e5 8.Nf5 g6 9.g5 gxf5 10.exf5 d5 11.gxf6 d4 12.Bc4 Qc7 13.Qd3 dxe3 14.O-O-O Nc6 15.Nd5 Qa5 16.f4 Bh6 17.Kb1 b5 18.fxe5 e2 19.Qxe2 Bb7 20.Bb3 O-O-O 21.e6 Rhe8 22.Qh5 Nb4 23.Ne7+ Kb8 24.Qxh6 Bxh1 25.Rxh1 fxe6 26.a3 
8484,1,1.b3 d5 2.Bb2 Bg4 3.h3 Bh5 4.g3 Nd7 5.Bg2 c6 6.Nf3 e6 7.O-O Ngf6 8.d3 Bd6 9.Nbd2 O-O 10.e4 e5 11.Qe1 Re8 12.Nh4 a5 13.a4 Nc5 14.Nf5 Bf8 15.Kh2 Qc7 16.Rg1 Rad8 17.Nf1 dxe4 18.dxe4 Ne6 19.Bc3 b6 20.N1e3 Nd4 21.g4 Bg6 22.h4 h5 23.f3 Bxf5 24.gxf5 Rd7 25.Qg3 Red8 26.Bf1 Re8 27.Bc4 Qd8 28.Rg2 Nh7 29.Rag1 Qf6 30.Kh3 Kh8 31.Nf1 Bc5 32.Bd2 Nxc2 33.Bg5 Nxg5+ 34.hxg5 Qd6 35.Rxc2 Bxg1 36.g6 fxg6 37.Rd2 Bd4 38.fxg6 Re6 39.Ne3 Rxg6 40.Qh4 Qf6 41.Nf5 Qxh4+ 42.Kxh4 Rf6 43.Rh2 g6 44.Kg5 Rxf5+ 45.exf5 Kg7 46.f6+ Kf8 47.Kxg6 Be3 48.Rg2 Bf4 49.Kf5 Rf7 50.Bxf7 Kxf7 51.Rc2 Kf8 52.Rxc6 h4 53.Rxb6 Ke8 54.Rb8+ Kd7 55.f7 Kc6 56.f8=Q Kd5 57.Qe8 
2835,1,1.d4 Nf6 2.Nf3 e6 3.e3 b6 4.Bd3 Bb7 5.O-O d5 6.Nbd2 Nbd7 7.b3 Ne4 8.c4 Bd6 9.Bb2 O-O 10.Qc2 Ndf6 11.Rad1 Qe7 12.Ne5 c5 13.cxd5 Nxd2 14.Rxd2 Rac8 15.Nc6 Bxc6 16.dxc6 Rxc6 17.Rfd1 Rfc8 18.d5 exd5 19.Bxf6 Qxf6 20.Bxh7+ Kf8 21.Bf5 R8c7 22.Rxd5 c4 23.bxc4 Rxc4 24.Qd2 Be7 25.g3 g6 26.Bd3 Bb4 27.Qe2 Rc1 28.Kg2 Qa1 29.Be4 Rxd1 30.Rxd1 Rc1 31.Rxc1 Qxc1 32.Qf3 Kg7 33.h4 Qc7 34.Qg4 Qc5 35.Qd7 a5 36.a4 Qe5 37.Bd5 Qf5 38.Qc6 Be1 39.Bf3 Qc5 40.Qe4 b5 41.axb5 Qxb5 42.Qd4+ Kf8 43.Bd1 Qc6+ 44.e4 Qc3 45.Qd5 Kg7 46.Bb3 Qf6 47.f4 Qb2+ 48.Kh3 Qc3 49.Qxf7+ Kh6 50.Qf8+ Qg7 51.Qxg7+ Kxg7 52.Bd1 Kh6 53.g4 Kg7 54.g5 
9706,1,1.d4 d5 2.c4 dxc4 3.e4 Nc6 4.d5 Ne5 5.Bf4 Ng6 6.Bg3 Nf6 7.Nc3 e6 8.Bxc4 exd5 9.exd5 Bd6 10.Bb5+ Kf8 11.Nf3 a6 12.Be2 b5 13.Nd4 b4 14.Nc6 Qd7 15.Na4 Bxg3 16.hxg3 Nxd5 17.Bf3 Qxc6 18.Bxd5 Qe8+ 19.Kf1 Rb8 20.Rc1 Bd7 21.Nc5 Rd8 22.Qb3 a5 23.Nxd7+ Qxd7 24.Rh5 Qe7 25.Qf3 Rd6 26.Re1 Qd7 27.Bxf7 Rf6 28.Be6 Rxf3 29.Bxd7 Rf6 30.Ba4 h6 31.Bb3 a4 32.Bc4 Rb6 33.Ra5 
8111,1,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.Qc2 Bb7 6.Bg2 c5 7.d5 exd5 8.cxd5 Nxd5 9.Qb3 Nf6 10.Ne5 d5 11.Nc3 Nc6 12.Nxc6 Bxc6 13.Bg5 c4 14.Qc2 Bb4 15.O-O-O Bxc3 16.Qxc3 Ne4 17.Qe5+ 
3640,1,1.c4 e6 2.d4 d5 3.Nc3 c6 4.Nf3 Nf6 5.Bg5 h6 6.Bxf6 Qxf6 7.e3 Nd7 8.Bd3 dxc4 9.Bxc4 g6 10.O-O Qe7 11.Qe2 Bg7 12.e4 O-O 13.Rfe1 a6 14.e5 b5 15.Bd3 c5 16.d5 Rb8 17.Rad1 Re8 18.d6 Qd8 19.h4 Bb7 20.Be4 Bxe4 21.Qxe4 Qa5 22.Qc6 Red8 23.Qc7 Qb4 24.Rd2 Qg4 25.Re4 Qf5 26.Rde2 b4 27.Na4 g5 28.hxg5 hxg5 29.Nxc5 Rbc8 30.Nd4 Qxe4 31.Rxe4 Nxc5 32.Nc6 Rxc7 33.dxc7 Re8 34.Rc4 Bf8 35.Na7 Na4 36.Rc6 Bg7 37.b3 Nc3 38.Rxa6 Bxe5 39.c8=Q Rxc8 40.Nxc8 Bd4 41.Ne7+ Kg7 42.Nc6 Bc5 43.Ra5 Ne4 44.Kf1 f5 45.f3 Ng3+ 46.Ke1 Bd6 47.Rb5 Nh5 48.Nxb4 Nf4 49.Kf1 Kf6 50.a4 
898,1,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O b6 7.cxd5 exd5 8.Nc3 Bb7 9.Ne5 Na6 10.Bg5 Ne4 11.Bxe7 Qxe7 12.e3 c5 13.Rc1 Rfd8 14.Qa4 Nxc3 15.Rxc3 Nc7 16.b3 Ne6 17.Rd1 Rd6 18.Qa3 Rad8 19.f4 a5 20.Bh3 cxd4 21.exd4 Nxf4 22.Bg4 Ng6 23.Re1 f6 24.Nf3 Qf7 25.Rce3 Qf8 26.Bh5 Bc6 27.Bxg6 hxg6 28.Nh4 Kh7 29.Qc1 Be8 30.Qc7 Bf7 31.Re7 Kg8 32.Ng2 g5 33.Ne3 Bg6 34.Ng4 Be4 35.Nf2 Rc6 36.Rxg7+ Qxg7 37.Qxd8+ Qf8 38.Qd7 Rd6 39.Qg4 Qe7
6293,1,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Bc5 6.Nb3 Be7 7.O-O d6 8.c4 Nf6 9.Nc3 Nbd7 10.f4 b6 11.Bd2 Bb7 12.Qf3 Qc7 13.Rae1 g6 14.Qh3 h5 15.Nd1 b5 16.Ba5 Qb8 17.Bc3 b4 18.Bxb4 Bxe4 19.Bc3 Bxd3 20.Qxd3 h4 21.Nf2 Rh5 22.Nd4 Nc5 23.Qc2 Qb7 24.b4 h3 25.Nxh3 Nce4 26.Ng5 d5 27.c5 Kf8 28.a3 Kg8 29.Ndf3 Nxc3 30.Qxc3 Nh7 31.Nxh7 Rxh7 32.Qd4 Rh5 33.h3 Bf8 34.Qd3 Bg7 35.Nd4 Rh4 36.Kh1 Qc7 37.Qe3 Bf6 38.Nb3 Kg7 39.Qd2 Qd7 40.Nd4 Rah8 41.Nf3 R4h5 42.Ne5 Qa4 43.Rf3 Rb8 44.Ng4 Bd8 45.Qd4+ Kf8 46.Rc1 Rc8 47.Ne5 Qb5 48.c6 Rc7 49.Nd7+ Kg8 50.Qb6 d4 51.Nf6+ 
4996,1,1.Nf3 Nf6 2.c4 e6 3.b3 d5 4.Bb2 Be7 5.e3 O-O 6.Rg1 c5 7.g4 Nc6 8.g5 Ne4 9.h4 d4 10.d3 Qa5+ 11.Ke2 Nd6 12.Bh3 e5 13.Bxc8 Raxc8 14.Nbd2 Kh8 15.Qf1 f5 16.gxf6 gxf6 17.Qh3 Rce8 18.h5 f5 19.Nh4 Bxh4 20.Qxh4 Qd8 21.Qxd8 Rxd8 22.a3 a5 23.b4 axb4 24.axb4 Nxb4 25.Nb3 b6 26.exd4 exd4 27.Nxd4 Nxc4 28.dxc4 cxd4 29.Ra7 Rfe8+ 30.Kd2 Nc6 31.Rc7 Rc8 32.Rxc6 
9200,1,1.d4 Nf6 2.c4 e6 3.Nc3 d5 4.cxd5 exd5 5.Bg5 Bb4 6.e3 h6 7.Bh4 c5 8.Bb5+ Bd7 9.Bxd7+ Nbxd7 10.Ne2 Bxc3+ 11.Nxc3 Qb6 12.O-O cxd4 13.Na4 Qa5 14.Qxd4 O-O 15.Bxf6 Nxf6 16.Nc3 Rac8 17.Rfd1 Rc4 18.Qd3 Rfc8 19.h3 R4c5 20.Rab1 Qb4 21.Qd4 Qxd4 22.Rxd4 b6 23.Rbd1 Kf8 24.f3 Ke7 25.Kf2 Ke6 26.R1d2 Rc4 27.R4d3 R4c5 28.g4 b5 29.Ne2 Ke7 30.Nd4 b4 31.h4 g6 32.g5 hxg5 33.hxg5 Nd7 34.Nb3 Rc2 35.Rxd5 Rxd2+ 36.Rxd2 Rh8 37.Kg3 Rh1 38.Rd4 Rb1 39.Rxb4 Rxb2 40.Ra4 Re2 41.Rxa7 Kd6 42.Kf4 Rh2 43.e4 Rg2 44.e5+ Ke6 45.Nd4+ Ke7 46.Nc6+ Ke6 47.Nd8+ Ke7 48.Nxf7 Rb2 49.Nd6 
7219,1,1.d4 d5 2.c4 c6 3.cxd5 cxd5 4.Nc3 Nc6 5.Bf4 Bf5 6.Nf3 Nf6 7.e3 e6 8.Ne5 Nd7 9.Nxc6 bxc6 10.Be2 Qb6 11.O-O Qxb2 12.Na4 Qb4 13.Rc1 Bd6 14.a3 Qb8 15.Qd2 Bxf4 16.exf4 Qd6 17.Qb4 Qxf4 18.Rxc6 Rb8 19.Bb5 a5 20.Qc3 O-O 21.Nc5 Nf6 22.a4 Rfc8 23.g3 Qh6 24.Rxc8+ Rxc8 25.Qxa5 e5 26.Qc3 Ne4 27.Qe3 Qb6 28.Nxe4 exd4 29.Nf6+ Qxf6 30.Qf3 Qe6 31.Qf4 d3 32.Rd1 Qe2 33.Qd2 Bg4 34.Qxe2 dxe2 35.Re1 Rc2 36.Kg2 Rc3 37.Bxe2 Bxe2 38.Rxe2 g6 39.Ra2 Rc6 40.a5 Ra6 41.Kf3 Kf8 42.Ke3 Ke7 43.Kd4 Kd6 44.h4 h5 45.f3 f6 46.f4 f5 47.Ra1 Kc6 48.Rc1+ Kb7 49.Rc5 Re6 50.Rb5+ 
9075,1,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Nb8 10.d4 Nbd7 11.Nbd2 Bb7 12.Bc2 Re8 13.a4 Bf8 14.Bd3 c6 15.Qc2 g6 16.b3 Qc7 17.Bb2 Nh5 18.Bf1 Nf4 19.c4 bxa4 20.Rxa4 Ne6 21.c5 Nxd4 22.Nxd4 exd4 23.cxd6 Bxd6 24.Bxd4 c5 25.Bb2 Bh2+ 26.Kh1 Be5 27.f3 Bxb2 28.Qxb2 Qg3 29.Raa1 Ne5 30.Nc4 Rad8 31.Nxe5 Rxe5 32.Red1 Ree8 33.Qf6 Qc7 34.Bxa6 Bxa6 35.Qxa6 Rd4 36.Rac1 Qd7 37.Rxd4 cxd4 38.Qd3 Rd8 39.b4 h5 40.b5 h4 41.f4 Qd6 42.e5 Qe6 43.Kg1 Kg7 44.Rc6 Qd5 45.Rc1 Ra8 46.Re1 Ra2 47.Qe4 Qxe4 48.Rxe4 d3 49.Rd4 d2 50.Kf1 Rb2 51.Ke2 Rxb5 52.Rxd2 Kf8 53.Kf3 Kg7 54.Kg4 Rb4 55.Rf2 Kh6 56.Kxh4 g5+ 57.Kg4 Kg6 58.g3 gxf4 59.gxf4 f6 60.Re2 fxe5 61.Rxe5 Rb6 62.Rg5+ Kf6 63.Rh5 Rb1 64.Rh6+ Kg7 65.Re6 Rb5 66.h4 Kf7 67.Ra6 Rc5 68.h5 Kg7 69.Rg6+ Kf7 70.Rg5 Rc1 71.h6 Ra1 72.Rh5 Kg8 73.Re5 Kh7 74.Re6 Ra5 75.f5 Ra1 76.Kg5 Rg1+ 77.Kf6 Kxh6 78.Ke7+ Kh7 79.f6 Rf1 80.Re2 Ra1
5297,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4 Nc6 7.Nf3 Qb6 8.Bd3 g6 9.Qe2 Bg7 10.Nb5 O-O 11.Be3 Qd8 12.O-O-O a6 13.Nxd6 Qxd6 14.e5 Qc7 15.exf6 Bxf6 16.Kb1 Nb4 17.Be4 Nd5 18.Bxd5 exd5 19.Ne5 Bf5 20.Rxd5 Rac8 21.Rc1 Rfd8 22.Rc5 Qd6 23.Rxc8 Rxc8 24.g4 Be4 25.Bd2 Qd5 26.Bc3 Bxe5 27.Bxe5 Bf3 28.Qe3 Bxg4 29.b3 Bf5 30.Bc3 Qe4 31.Qd2 Re8 32.Kb2 Qe3 33.Qd6 Qe7 34.Qd4 f6 35.Re1 Be4 36.h4 Qe6 37.Rxe4 Qxe4 38.Qxf6 Re7 39.Be5 Rd7 40.Qh8+ Kf7 41.Qxh7+ Ke6 42.Qg8+ Ke7 43.h5 gxh5 44.Qg5+ Ke8 45.Qxh5+ Rf7 46.Qg4 Qd5 47.a4 Kd8 48.Qe2 Rxf4 49.Bxf4 Qd4+ 50.Kc1 Qxf4+ 51.Qd2+ Qxd2+ 52.Kxd2 b6 53.Kd3 Kc7 54.Kd4 Kd6 55.b4 Kc6 56.c4 a5 57.b5+ Kd6 58.c5+ bxc5+ 59.Kc4 Kc7 60.Kxc5 Kb7 61.Kd5 Kc7 62.Ke6 Kb8 63.Kd6 
806,1,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.Nbd2 Nc5 10.c3 d4 11.Bxe6 Nxe6 12.cxd4 Ncxd4 13.Ne4 Be7 14.Be3 Nf5 15.Qc2 O-O 16.Rad1 Nxe3 17.fxe3 Qc8 18.Nd4 Nxd4 19.exd4 Qe6 20.Ng3 f6 21.Nf5 fxe5 22.Qb3 
9679,1,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 Be7 6.Bd3 Nf6 7.O-O O-O 8.h3 Re8 9.c4 c5 10.d5 Bf8 11.Nc3 a6 12.a4 a5 13.Bg5 h6 14.Bh4 Na6 15.Rc1 Nb4 16.Bb1 Be7 17.Re1 Bd7 18.Bg3 Qb6 19.Nd2 Bf8 20.Qf3 Rxe1+ 21.Rxe1 Re8 22.Rxe8 Bxe8 23.Nde4 Be7 24.Qf5 Kf8 25.Nxf6 Bxf6 26.Ne4 Be5 27.Bxe5 dxe5 28.Qxe5 Bxa4 29.Qb8+ Ke7 30.d6+ Ke6 31.Qf8 
7156,1,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.Qb3 Bb7 6.Bg2 c5 7.d5 exd5 8.Nh4 g6 9.cxd5 d6 10.O-O Bg7 11.Nc3 O-O 12.Nf3 Na6 13.Nd2 Nc7 14.Rd1 Rb8 15.a4 Re8 16.Nc4 Ba6 17.Nb5 Bxb5 18.axb5 Ra8 19.Bf4 Bf8 20.Bg5 Rxe2 21.Qf3 Qe8 22.Bxf6 
3641,1,1.e4 c5 2.Nf3 d6 3.Nc3 Nf6 4.g3 Nc6 5.Bg2 g6 6.O-O Bg7 7.d3 O-O 8.h3 Rb8 9.a4 a6 10.Be3 b5 11.axb5 axb5 12.e5 dxe5 13.Bxc5 Nd7 14.Be3 Qc7 15.Re1 e6 16.Ne4 Nd4 17.c3 Nf5 18.Bd2 h6 19.Qb3 Ne7 20.Qb4 Nc6 21.Qb3 Bb7 22.Be3 Ne7 23.Ra7 Nc8 24.Ra3 Bd5 25.Qb4 Re8 26.Ra6 Bf8 27.Qa5 Qb7 28.Nxe5 Nxe5 29.Nf6+ Kh8 30.Bxd5 exd5 31.Nxe8 Nf3+ 32.Kf1 Ne7 33.Qc7 Qxc7 34.Nxc7 Nxe1 35.Kxe1 b4 36.cxb4 Nf5 37.Bc5 Bg7 38.Ra8 Rxa8 39.Nxa8 Bxb2 40.b5 Bd4 41.Bxd4+ Nxd4 42.Nc7 Kg8 43.Kd2 Kf8 44.Kc3 Nf5 45.b6 Nd6 46.Kd4 Ke7 47.Kxd5 Kd7 48.Na6 
7450,1,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Nxc6 bxc6 7.e5 Nd5 8.Ne4 Qc7 9.f4 Qa5+ 10.Bd2 Qb6 11.Bd3 Be7 12.Qg4 O-O 13.Qh3 g6 14.Qg3 Ba6 15.Bxa6 Qxa6 16.Nf2 f6 17.Qd3 Qb6 18.Qb3 fxe5 19.Qxb6 Nxb6 20.fxe5 Nc4 21.Nd3 Rf5 22.g4 Rf3 23.b3 Nxd2 24.Kxd2 Bg5+ 25.Kc3 Raf8 26.Rae1 Rh3 27.Re2 Be3 28.b4 Bb6 29.Rd1 Rf4 30.Rg2 Bd4+ 31.Kb3 Re4 32.c3 Bb6 33.Nc5 Bxc5 34.bxc5 Rxe5 35.Rxd7 Rxc5 36.Rxa7 Rhxc3+ 37.Kb2 R3c4 38.a4 Rb4+ 39.Ka3 Rf4 40.Rb2 Rc3+ 41.Ka2 Rf8 42.a5 Rc4 43.Rbb7 Rc2+ 44.Rb2 Rc4 45.Rbb7 Rc2+ 46.Kb3 Rxh2 47.Rg7+ Kh8 48.Rgf7 Rh3+ 49.Kb4 c5+ 50.Kxc5 Rc8+ 51.Kd6 Rd3+ 52.Ke5 Re3+ 53.Kf4 Rh3 54.a6 g5+ 55.Ke5 Re3+ 56.Kd4 Rec3 57.Ke5 R8c5+ 58.Kf6 Rf3+ 59.Ke7 Rxf7+ 60.Kxf7 h5 61.Kg6 Rc8 62.Rh7+ Kg8 63.a7 
3912,1,1.d4 Nf6 2.Bg5 c5 3.Bxf6 gxf6 4.d5 Qb6 5.Qc1 f5 6.g3 Bg7 7.c3 d6 8.Nd2 Qc7 9.a4 Nd7 10.Bg2 Nf6 11.Nc4 Bd7 12.Qd2 h5 13.Nf3 Ne4 14.Qe3 Bf6 15.h4 O-O-O 16.Nfd2 Nxd2 17.Qxd2 Kb8 18.Bf3 Bc8 19.e3 e6 20.Qd1 Qe7 21.a5 e5 22.Qb3 Qc7 23.a6 b6 24.Be2 Rdg8 25.Kd2 f4 26.Rhg1 fxg3 27.fxg3 Bd8 28.Na5 f5 29.Raf1 Qh7 30.Nc6+ Ka8 31.Qc4 Qh6 32.b4 Re8 33.Rb1 Bc7 34.Rbf1 Bd7 35.Qd3 e4 36.Qc2 Rhg8 37.Bb5 Rg7 38.Qa4 Reg8 39.Nxa7 Bxb5 40.Nxb5 Bd8 41.a7 Rxg3 42.Nc7+ Kb7 43.a8=Q+ Kxc7 44.Q4c6# 
9562,1,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.Nc3 Nd4 5.Ba4 c6 6.O-O b5 7.Bb3 Nxb3 8.axb3 Qc7 9.d4 d6 10.Re1 Be7 11.Qd3 O-O 12.h3 a6 13.Ne2 Rd8 14.Ng3 g6 15.Bd2 Re8 16.Ba5 Qb8 17.dxe5 dxe5 18.Qc3 Bb7 19.b4 Bf8 20.Rad1 h6 21.Rd3 Bg7 22.Nd2 h5 23.Ngf1 Qa7 24.Nb3 Bc8 25.Nfd2 Be6 26.Nc5 Nd7 27.Nxd7 Bxd7 28.Nb3 Bf8 29.Red1 Be6 30.Nc5 Bxc5 31.bxc5 Rab8 32.Rd6 Qb7 33.Qxe5 b4 34.Qf6 Qb5 35.Bc7 Rbc8 36.Rd8 Qxc5 37.Be5 
